"Employee ID","Last Name","First Name","Customer ID","Order ID","Quantity","Price (SRP)","Product ID","Product Name","Order Date","Ship Date","Courier Website","Ship Via","Supplier Name"
"6","Suyama","Michael","12","1122","3","21.9","3305","Guardian Mini Lock","1/1/2016","1/11/2016","http://www.loomis.com","Loomis","Guardian"
"3","Leverling","Janet","11","1123","3","1739.85","102171","Mozzie","1/2/2016","1/11/2016","","Pickup","Craze"
"4","Peacock","Margaret","34","1124","3","19.9","3303","Guardian XL ""U"" Lock","1/2/2016","1/13/2016","http://www.purolator.com","Purolator","Guardian"
"9","Dodsworth","Anne","36","1125","1","36","7403","Vesper Gelflex ATB Saddle","1/2/2016","1/8/2016","http://www.ups.com","UPS","Vesper"
"9","Dodsworth","Anne","36","1125","2","21.9","3305","Guardian Mini Lock","1/2/2016","1/8/2016","http://www.ups.com","UPS","Guardian"
"9","Dodsworth","Anne","65","1126","2","1739.85","102181","Mozzie","1/2/2016","1/9/2016","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","65","1126","1","329.85","303181","Nicros","1/2/2016","1/9/2016","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","65","1126","2","16.5","1108","Active Outdoors Lycra Glove","1/2/2016","1/9/2016","http://www.ups.com","UPS","Active Outdoors"
"7","King","Robert","71","1127","1","479.85","302202","Rapel","1/2/2016","1/11/2016","","Pickup","Craze"
"7","King","Robert","71","1127","3","13.5","4103","InFlux Crochet Glove","1/2/2016","1/11/2016","","Pickup","InFlux"
"3","Leverling","Janet","55","1128","3","21.9","3304","Guardian ATB Lock","1/2/2016","1/4/2016","http://www.ups.com","UPS","Guardian"
"1","Davolio","Nancy","15","1129","1","2939.85","101221","Descent","1/2/2016","1/10/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","15","1129","1","33.9","5205","Xtreme Adult Helmet","1/2/2016","1/10/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","15","1129","1","23.5","5404","Xtreme Gellite Mens Saddle","1/2/2016","1/10/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","10","1130","1","23.5","7402","Vesper Comfort Ladies Saddle","1/3/2016","1/5/2016","www.fedex.com","FedEx","Vesper"
"6","Suyama","Michael","68","1131","1","329.85","303201","Nicros","1/3/2016","1/11/2016","http://www.ups.com","UPS","Craze"
"6","Suyama","Michael","68","1131","2","14.5","1101","Active Outdoors Crochet Glove","1/3/2016","1/11/2016","http://www.ups.com","UPS","Active Outdoors"
"7","King","Robert","33","1132","2","14.5","1105","Active Outdoors Crochet Glove","1/4/2016","1/17/2016","http://www.usps.com","Parcel Post","Active Outdoors"
"7","King","Robert","33","1132","1","9.98","5302","Xtreme Rhino Lock","1/4/2016","1/17/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","30","1133","3","14.5","5402","Xtreme Anatomic Ladies Saddle","1/4/2016","1/16/2016","http://www.usps.com","Parcel Post","Craze"
"9","Dodsworth","Anne","67","1134","2","21.9","3305","Guardian Mini Lock","1/5/2016","1/7/2016","","Pickup","Guardian"
"6","Suyama","Michael","26","1135","3","832.35","201161","Romeo","1/5/2016","1/11/2016","http://www.loomis.com","Loomis","Craze"
"6","Suyama","Michael","26","1135","1","53.9","2212","Triumph Vertigo Helmet","1/5/2016","1/11/2016","http://www.loomis.com","Loomis","Triumph"
"6","Suyama","Michael","26","1135","1","33.9","5201","Xtreme Adult Helmet","1/5/2016","1/11/2016","http://www.loomis.com","Loomis","Craze"
"6","Suyama","Michael","13","1136","1","2939.85","101221","Descent","1/5/2016","1/18/2016","","Pickup","Craze"
"6","Suyama","Michael","13","1136","1","479.85","302161","Rapel","1/5/2016","1/18/2016","","Pickup","Craze"
"6","Suyama","Michael","13","1136","2","53.9","2210","Triumph Vertigo Helmet","1/5/2016","1/18/2016","","Pickup","Triumph"
"4","Peacock","Margaret","69","1137","3","1739.85","102181","Mozzie","1/5/2016","1/15/2016","http://www.purolator.com","Purolator","Craze"
"4","Peacock","Margaret","69","1137","2","329.85","303202","Nicros","1/5/2016","1/15/2016","http://www.purolator.com","Purolator","Craze"
"4","Peacock","Margaret","69","1137","3","53.9","2212","Triumph Vertigo Helmet","1/5/2016","1/15/2016","http://www.purolator.com","Purolator","Triumph"
"4","Peacock","Margaret","50","1138","2","41.9","2202","Triumph Pro Helmet","1/5/2016","1/12/2016","http://www.usps.com","Parcel Post","Triumph"
"6","Suyama","Michael","71","1139","1","899.85","103151","Endorphin","1/5/2016","1/13/2016","http://www.usps.com","Parcel Post","Craze"
"6","Suyama","Michael","71","1139","2","899.85","103221","Endorphin","1/5/2016","1/13/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","52","1140","2","13.5","4101","InFlux Crochet Glove","1/6/2016","1/15/2016","http://www.loomis.com","Loomis","InFlux"
"9","Dodsworth","Anne","67","1141","2","12","6401","Roadster Jr BMX Saddle","1/6/2016","1/8/2016","http://www.ups.com","UPS","Roadster"
"7","King","Robert","45","1142","2","539.85","202181","Wheeler","1/6/2016","1/6/2016","http://www.usps.com","Parcel Post","Craze"
"7","King","Robert","45","1142","3","33.9","5208","Xtreme Youth Helmet","1/6/2016","1/6/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","1","1143","3","16.5","1107","Active Outdoors Lycra Glove","1/6/2016","1/9/2016","www.fedex.com","FedEx","Active Outdoors"
"1","Davolio","Nancy","1","1143","1","13.5","4102","InFlux Crochet Glove","1/6/2016","1/9/2016","www.fedex.com","FedEx","InFlux"
"4","Peacock","Margaret","52","1144","2","764.85","301151","SlickRock","1/6/2016","1/7/2016","www.fedex.com","FedEx","Craze"
"9","Dodsworth","Anne","2","1145","2","13.5","4102","InFlux Crochet Glove","1/6/2016","1/18/2016","http://www.usps.com","Parcel Post","InFlux"
"7","King","Robert","50","1146","2","479.85","302162","Rapel","1/6/2016","1/12/2016","http://www.ups.com","UPS","Craze"
"7","King","Robert","50","1146","2","41.9","2203","Triumph Pro Helmet","1/6/2016","1/12/2016","http://www.ups.com","UPS","Triumph"
"7","King","Robert","50","1146","2","14.5","1103","Active Outdoors Crochet Glove","1/6/2016","1/12/2016","http://www.ups.com","UPS","Active Outdoors"
"6","Suyama","Michael","54","1147","1","1739.85","102171","Mozzie","1/6/2016","1/12/2016","http://www.purolator.com","Purolator","Craze"
"6","Suyama","Michael","54","1147","2","23.5","7401","Vesper Comfort ATB Saddle","1/6/2016","1/12/2016","http://www.purolator.com","Purolator","Vesper"
"6","Suyama","Michael","54","1147","3","14.5","1102","Active Outdoors Crochet Glove","1/6/2016","1/12/2016","http://www.purolator.com","Purolator","Active Outdoors"
"3","Leverling","Janet","68","1148","1","41.9","2203","Triumph Pro Helmet","1/7/2016","1/17/2016","","Pickup","Triumph"
"3","Leverling","Janet","68","1148","2","33.9","5205","Xtreme Adult Helmet","1/7/2016","1/17/2016","","Pickup","Craze"
"3","Leverling","Janet","68","1148","3","16.5","1108","Active Outdoors Lycra Glove","1/7/2016","1/17/2016","","Pickup","Active Outdoors"
"9","Dodsworth","Anne","48","1149","1","329.85","303161","Nicros","1/7/2016","1/15/2016","http://www.usps.com","Parcel Post","Craze"
"7","King","Robert","51","1150","2","41.9","2204","Triumph Pro Helmet","1/8/2016","1/17/2016","","Pickup","Triumph"
"3","Leverling","Janet","14","1151","2","2939.85","101201","Descent","1/8/2016","1/8/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","43","1152","2","13.5","4103","InFlux Crochet Glove","1/9/2016","1/18/2016","http://www.purolator.com","Purolator","InFlux"
"4","Peacock","Margaret","19","1153","2","36","7404","Vesper Gelflex Ladies Saddle","1/9/2016","1/14/2016","","Pickup","Vesper"
"1","Davolio","Nancy","26","1154","2","899.85","103221","Endorphin","1/9/2016","1/12/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","44","1155","3","1739.85","102201","Mozzie","1/10/2016","1/16/2016","www.fedex.com","FedEx","Craze"
"6","Suyama","Michael","74","1156","1","2939.85","101152","Descent","1/10/2016","1/18/2016","http://www.ups.com","UPS","Craze"
"6","Suyama","Michael","74","1156","1","329.85","303201","Nicros","1/10/2016","1/18/2016","http://www.ups.com","UPS","Craze"
"4","Peacock","Margaret","17","1157","2","15.5","4104","InFlux Lycra Glove","1/10/2016","1/15/2016","http://www.purolator.com","Purolator","InFlux"
"1","Davolio","Nancy","39","1158","2","4.5","3301","Guardian Chain Lock","1/10/2016","1/16/2016","www.fedex.com","FedEx","Guardian"
"3","Leverling","Janet","43","1159","3","2939.85","101172","Descent","1/10/2016","1/22/2016","http://www.usps.com","Parcel Post","Craze"
"3","Leverling","Janet","43","1159","1","41.9","2202","Triumph Pro Helmet","1/10/2016","1/22/2016","http://www.usps.com","Parcel Post","Triumph"
"3","Leverling","Janet","43","1159","3","16.5","1106","Active Outdoors Lycra Glove","1/10/2016","1/22/2016","http://www.usps.com","Parcel Post","Active Outdoors"
"9","Dodsworth","Anne","74","1160","3","1739.85","102201","Mozzie","1/11/2016","1/20/2016","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","6","1161","2","899.85","103201","Endorphin","1/11/2016","1/18/2016","http://www.usps.com","Parcel Post","Craze"
"3","Leverling","Janet","22","1162","3","15.5","4105","InFlux Lycra Glove","1/12/2016","1/18/2016","http://www.loomis.com","Loomis","InFlux"
"9","Dodsworth","Anne","20","1163","2","15.5","4106","InFlux Lycra Glove","1/12/2016","1/22/2016","www.fedex.com","FedEx","InFlux"
"9","Dodsworth","Anne","36","1164","3","23.5","5405","Xtreme Gellite  Ladies Saddle","1/12/2016","1/18/2016","www.fedex.com","FedEx","Craze"
"1","Davolio","Nancy","58","1165","3","899.85","103151","Endorphin","1/12/2016","1/13/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","58","1165","3","329.85","303202","Nicros","1/12/2016","1/13/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","58","1165","1","23.5","7402","Vesper Comfort Ladies Saddle","1/12/2016","1/13/2016","http://www.usps.com","Parcel Post","Vesper"
"1","Davolio","Nancy","49","1166","2","33.9","5201","Xtreme Adult Helmet","1/12/2016","1/24/2016","http://www.usps.com","Parcel Post","Craze"
"6","Suyama","Michael","26","1167","3","2939.85","101152","Descent","1/13/2016","1/25/2016","http://www.ups.com","UPS","Craze"
"6","Suyama","Michael","26","1167","1","479.85","302201","Rapel","1/13/2016","1/25/2016","http://www.ups.com","UPS","Craze"
"6","Suyama","Michael","26","1167","1","53.9","2209","Triumph Vertigo Helmet","1/13/2016","1/25/2016","http://www.ups.com","UPS","Triumph"
"1","Davolio","Nancy","65","1168","2","329.85","303152","Nicros","1/13/2016","1/26/2016","http://www.usps.com","Parcel Post","Craze"
"4","Peacock","Margaret","39","1169","1","281.85","401001","Mini Nicros","1/14/2016","1/24/2016","http://www.ups.com","UPS","Craze"
"4","Peacock","Margaret","39","1169","1","274.35","402002","Micro Nicros","1/14/2016","1/24/2016","http://www.ups.com","UPS","Craze"
"4","Peacock","Margaret","39","1169","2","53.9","2207","Triumph Vertigo Helmet","1/14/2016","1/24/2016","http://www.ups.com","UPS","Triumph"
"7","King","Robert","30","1170","1","764.85","301161","SlickRock","1/14/2016","1/22/2016","http://www.purolator.com","Purolator","Craze"
"7","King","Robert","30","1170","1","16.5","1109","Active Outdoors Lycra Glove","1/14/2016","1/22/2016","http://www.purolator.com","Purolator","Active Outdoors"
"7","King","Robert","2","1171","1","479.85","302161","Rapel","1/14/2016","1/14/2016","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","38","1172","3","33.9","5202","Xtreme Adult Helmet","1/14/2016","1/23/2016","http://www.loomis.com","Loomis","Craze"
"1","Davolio","Nancy","36","1173","2","33.9","5203","Xtreme Adult Helmet","1/15/2016","1/23/2016","http://www.usps.com","Parcel Post","Craze"
"4","Peacock","Margaret","76","1174","2","33.9","5205","Xtreme Adult Helmet","1/15/2016","1/27/2016","http://www.loomis.com","Loomis","Craze"
"4","Peacock","Margaret","76","1174","2","14.5","1103","Active Outdoors Crochet Glove","1/15/2016","1/27/2016","http://www.loomis.com","Loomis","Active Outdoors"
"4","Peacock","Margaret","76","1174","1","13.5","4102","InFlux Crochet Glove","1/15/2016","1/27/2016","http://www.loomis.com","Loomis","InFlux"
"7","King","Robert","57","1175","2","16.5","1107","Active Outdoors Lycra Glove","1/15/2016","1/16/2016","http://www.usps.com","Parcel Post","Active Outdoors"
"9","Dodsworth","Anne","54","1176","3","33.9","5204","Xtreme Adult Helmet","1/15/2016","1/19/2016","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","24","1177","2","2939.85","101171","Descent","1/15/2016","1/18/2016","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","24","1177","3","1739.85","102201","Mozzie","1/15/2016","1/18/2016","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","24","1177","1","53.9","2208","Triumph Vertigo Helmet","1/15/2016","1/18/2016","www.fedex.com","FedEx","Triumph"
"6","Suyama","Michael","18","1178","3","329.85","303161","Nicros","1/15/2016","1/26/2016","http://www.purolator.com","Purolator","Craze"
"6","Suyama","Michael","54","1179","1","329.85","303222","Nicros","1/15/2016","1/17/2016","www.fedex.com","FedEx","Craze"
"1","Davolio","Nancy","45","1180","2","33.9","5205","Xtreme Adult Helmet","1/15/2016","1/17/2016","www.fedex.com","FedEx","Craze"
"7","King","Robert","5","1181","2","2939.85","101171","Descent","1/15/2016","1/21/2016","http://www.ups.com","UPS","Craze"
"7","King","Robert","5","1181","2","17.5","3302","Guardian ""U"" Lock","1/15/2016","1/21/2016","http://www.ups.com","UPS","Guardian"
"9","Dodsworth","Anne","67","1182","3","53.9","2214","Triumph Vertigo Helmet","1/15/2016","1/18/2016","http://www.ups.com","UPS","Triumph"
"3","Leverling","Janet","12","1183","1","36","7403","Vesper Gelflex ATB Saddle","1/15/2016","1/26/2016","http://www.loomis.com","Loomis","Vesper"
"6","Suyama","Michael","33","1184","3","274.35","402002","Micro Nicros","1/15/2016","1/24/2016","http://www.usps.com","Parcel Post","Craze"
"6","Suyama","Michael","33","1184","3","53.9","2207","Triumph Vertigo Helmet","1/15/2016","1/24/2016","http://www.usps.com","Parcel Post","Triumph"
"6","Suyama","Michael","33","1184","3","53.9","2214","Triumph Vertigo Helmet","1/15/2016","1/24/2016","http://www.usps.com","Parcel Post","Triumph"
"7","King","Robert","45","1185","1","1739.85","102171","Mozzie","1/15/2016","1/24/2016","http://www.usps.com","Parcel Post","Craze"
"7","King","Robert","45","1185","2","764.85","301181","SlickRock","1/15/2016","1/24/2016","http://www.usps.com","Parcel Post","Craze"
"7","King","Robert","45","1185","3","33.9","5205","Xtreme Adult Helmet","1/15/2016","1/24/2016","http://www.usps.com","Parcel Post","Craze"
"4","Peacock","Margaret","10","1186","2","539.85","202161","Wheeler","1/15/2016","1/21/2016","http://www.purolator.com","Purolator","Craze"
"4","Peacock","Margaret","10","1186","2","15.5","4106","InFlux Lycra Glove","1/15/2016","1/21/2016","http://www.purolator.com","Purolator","InFlux"
"4","Peacock","Margaret","33","1187","2","479.85","302182","Rapel","1/15/2016","1/21/2016","http://www.usps.com","Parcel Post","Craze"
"3","Leverling","Janet","27","1188","2","33.9","5206","Xtreme Adult Helmet","1/15/2016","1/28/2016","http://www.ups.com","UPS","Craze"
"7","King","Robert","52","1189","2","33.9","5205","Xtreme Adult Helmet","1/15/2016","1/21/2016","www.fedex.com","FedEx","Craze"
"7","King","Robert","52","1189","2","14.5","1105","Active Outdoors Crochet Glove","1/15/2016","1/21/2016","www.fedex.com","FedEx","Active Outdoors"
"7","King","Robert","52","1189","1","13.5","4103","InFlux Crochet Glove","1/15/2016","1/21/2016","www.fedex.com","FedEx","InFlux"
"9","Dodsworth","Anne","16","1190","3","479.85","302202","Rapel","1/15/2016","1/27/2016","http://www.loomis.com","Loomis","Craze"
"9","Dodsworth","Anne","16","1190","3","329.85","303222","Nicros","1/15/2016","1/27/2016","http://www.loomis.com","Loomis","Craze"
"9","Dodsworth","Anne","16","1190","3","16.5","1108","Active Outdoors Lycra Glove","1/15/2016","1/27/2016","http://www.loomis.com","Loomis","Active Outdoors"
"9","Dodsworth","Anne","77","1191","2","539.85","202201","Wheeler","1/16/2016","1/27/2016","http://www.purolator.com","Purolator","Craze"
"9","Dodsworth","Anne","77","1191","1","329.85","303202","Nicros","1/16/2016","1/27/2016","http://www.purolator.com","Purolator","Craze"
"9","Dodsworth","Anne","27","1192","2","899.85","103201","Endorphin","1/16/2016","1/21/2016","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","27","1192","2","539.85","202201","Wheeler","1/16/2016","1/21/2016","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","27","1192","2","53.9","2210","Triumph Vertigo Helmet","1/16/2016","1/21/2016","http://www.ups.com","UPS","Triumph"
"7","King","Robert","33","1193","3","33.9","5207","Xtreme Youth Helmet","1/16/2016","1/29/2016","http://www.ups.com","UPS","Craze"
"4","Peacock","Margaret","72","1194","1","16.5","1110","Active Outdoors Lycra Glove","1/16/2016","1/26/2016","http://www.usps.com","Parcel Post","Active Outdoors"
"4","Peacock","Margaret","73","1195","3","53.9","2211","Triumph Vertigo Helmet","1/17/2016","1/21/2016","","Pickup","Triumph"
"4","Peacock","Margaret","73","1195","3","33.9","5202","Xtreme Adult Helmet","1/17/2016","1/21/2016","","Pickup","Craze"
"4","Peacock","Margaret","73","1195","1","14.5","5401","Xtreme Anatomic Mens Saddle","1/17/2016","1/21/2016","","Pickup","Craze"
"4","Peacock","Margaret","72","1196","3","479.85","302201","Rapel","1/17/2016","1/29/2016","http://www.ups.com","UPS","Craze"
"4","Peacock","Margaret","72","1196","1","329.85","303222","Nicros","1/17/2016","1/29/2016","http://www.ups.com","UPS","Craze"
"4","Peacock","Margaret","72","1196","3","33.9","5205","Xtreme Adult Helmet","1/17/2016","1/29/2016","http://www.ups.com","UPS","Craze"
